Name: CCTV-4, URL: https://global.cgtn.cicc.media.caton.cloud/master/cgtn-america.m3u8$订阅源, Date: None, Resolution: 1920x1080, Response Time: 125 ms
Name: CCTV-9, URL: http://61.136.172.236:9901/tsfile/live/0009_1.m3u8?key=txiptv&playlive=1&authid=0$湖北酒店源, Date: None, Resolution: None, Response Time: 522 ms
Name: CCTV-9, URL: http://120.234.5.29:6000/udp/239.20.0.199:2196$订阅源, Date: None, Resolution: None, Response Time: 3703 ms
Name: CCTV-9, URL: http://123.138.22.30:9901/tsfile/live/0009_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源, Date: None, Resolution: None, Response Time: 2688 ms
Name: CCTV-9, URL: http://211.101.234.24:866/aishang/migu.php/migu.php?id=cctv9$订阅源, Date: None, Resolution: 854x480, Response Time: 125 ms
Name: CCTV-9, URL: http://goo.bkpcp.top/mg/cctv9$订阅源, Date: None, Resolution: 1920x1080, Response Time: 125 ms
Name: CCTV-9, URL: http://z.b.bkpcp.top/m.php?id=cctv9$订阅源, Date: None, Resolution: 1920x1080, Response Time: 125 ms
Name: CCTV-9, URL: http://116.117.106.117:8096/tsfile/live/0009_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源, Date: None, Resolution: None, Response Time: 3963 ms
Name: CCTV-9, URL: http://116.128.242.83:9901/tsfile/live/0010_1.m3u8?key=txiptv&playlive=1&authid=0$北京酒店源, Date: None, Resolution: None, Response Time: 3626 ms
Name: CCTV-9, URL: http://110.53.218.182:9902/tsfile/live/0009_1.m3u8?key=txiptv&playlive=1&authid=0$湖南酒店源, Date: None, Resolution: None, Response Time: 1405 ms
Name: CCTV-9, URL: http://110.53.218.182:9902udp://@238.0.0.1:8009$湖南酒店源, Date: None, Resolution: None, Response Time: 1405 ms
Name: CCTV-9, URL: http://116.117.106.103:8096/tsfile/live/0009_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源, Date: None, Resolution: None, Response Time: 2958 ms
Name: CCTV-9, URL: http://110.7.131.231:9901/tsfile/live/0008_2.m3u8?key=txiptv&playlive=1&authid=0$订阅源, Date: None, Resolution: None, Response Time: 2847 ms
Name: CCTV-9, URL: http://110.7.131.40:9901/tsfile/live/0008_2.m3u8?key=txiptv&playlive=1&authid=0$订阅源, Date: None, Resolution: None, Response Time: 4836 ms
Name: CCTV-9, URL: http://110.7.131.146:9901/tsfile/live/0008_2.m3u8?key=txiptv&playlive=1&authid=0$订阅源, Date: None, Resolution: None, Response Time: 2562 ms
Name: CCTV-9, URL: http://110.7.131.4:9901/tsfile/live/0008_2.m3u8?key=txiptv&playlive=1&authid=0$订阅源, Date: None, Resolution: None, Response Time: 4741 ms
Name: CCTV-9, URL: http://110.7.131.193:9901/tsfile/live/0008_2.m3u8?key=txiptv&playlive=1&authid=0$订阅源, Date: None, Resolution: None, Response Time: 4387 ms
Name: CCTV-9, URL: http://110.7.131.40:9901$订阅源, Date: None, Resolution: None, Response Time: 4836 ms
Name: CCTV-9, URL: http://110.7.131.4:9901$订阅源, Date: None, Resolution: None, Response Time: 4741 ms
Name: CCTV-9, URL: http://110.7.131.193:9901$订阅源, Date: None, Resolution: None, Response Time: 4387 ms
Name: CCTV-9, URL: http://112.27.145.212:9901$订阅源, Date: None, Resolution: None, Response Time: 442 ms
Name: CCTV-9, URL: http://110.7.131.146:9901$订阅源, Date: None, Resolution: None, Response Time: 2562 ms
Name: CCTV-9, URL: http://182.91.124.224:9901/tsfile/live/1045_1.m3u8?key=txiptv&playlive=0&authid=0$订阅源, Date: None, Resolution: None, Response Time: 2842 ms
Name: CCTV-10, URL: http://gslbserv.itv.cmvideo.cn/1000000005000265010/1.m3u8?channel-id=ystenlive&Contentid=1000000005000265010&livemode=1&stbId=3$订阅源, Date: None, Resolution: None, Response Time: 535 ms
Name: CCTV-10, URL: http://111.31.22.5/cache.ott.fifalive.itv.cmvideo.cn/000000001000/1000000005000265010/index.m3u8?channel-id=ystenlive&Contentid=1000000005000265010&livemode=1&stbId=no$订阅源, Date: None, Resolution: None, Response Time: 480 ms
Name: CCTV-10, URL: http://61.138.128.226:19901/tsfile/live/0011_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源, Date: None, Resolution: None, Response Time: 456 ms
Name: CCTV-10, URL: http://111.31.22.5/cache.ott.fifalive.itv.cmvideo.cn/000000001000//1.m3u8?channel-id=ystenlive&Contentid=1000000001000023734&livemode=1&stbId=3$订阅源, Date: None, Resolution: None, Response Time: 480 ms
Name: CCTV-10, URL: http://111.31.22.5/cache.ott.fifalive.itv.cmvideo.cn/000000001000/5000000010000016738/1.m3u8?channelid=bestzb&Contentid=5000000010000016738&livemode=1&stbId=3$订阅源, Date: None, Resolution: None, Response Time: 480 ms
Name: CCTV-10, URL: http://36.156.94.111/cucc-livod.ks-cdn.gitv.tv/gitv_live/G_CCTV-10-HQ/G_CCTV-10-HQ.m3u8$订阅源, Date: None, Resolution: None, Response Time: 448 ms
Name: CCTV-10, URL: http://121.33.239.242:9901/tsfile/live/0010_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 1042 ms
Name: CCTV-10, URL: http://dl.wifi942.com:66/jsyd/jsyd.php?id=G_CCTV-10-HQ$订阅源, Date: None, Resolution: None, Response Time: 520 ms
Name: CCTV-10, URL: http://61.138.128.226:19901/tsfile/live/0011_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 456 ms
Name: CCTV-10, URL: http://116.9.204.242:9901/tsfile/live/0010_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 1117 ms
Name: CCTV-10, URL: http://58.19.43.46:9901/tsfile/live/1029_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 411 ms
Name: CCTV-10, URL: https://api.olelive.com/dis/live/CCTV10HD/hls.m3u8$订阅源, Date: None, Resolution: 1920x1080, Response Time: 125 ms
Name: CCTV-10, URL: http://61.136.172.236:9901/tsfile/live/0010_1.m3u8?key=txiptv&playlive=1&authid=0$湖北酒店源, Date: None, Resolution: None, Response Time: 522 ms
Name: CCTV-10, URL: http://116.117.106.117:8096/tsfile/live/0010_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源, Date: None, Resolution: None, Response Time: 3963 ms
Name: CCTV-10, URL: http://z.b.bkpcp.top/m.php?id=cctv10$订阅源, Date: None, Resolution: 1920x1080, Response Time: 125 ms
Name: CCTV-10, URL: http://goo.bkpcp.top/mg/cctv10$订阅源, Date: None, Resolution: 1920x1080, Response Time: 125 ms
Name: CCTV-10, URL: http://211.101.234.24:866/aishang/migu.php/migu.php?id=cctv10$订阅源, Date: None, Resolution: 854x480, Response Time: 125 ms
Name: CCTV-10, URL: http://116.128.242.83:9901/tsfile/live/0011_1.m3u8?key=txiptv&playlive=1&authid=0$北京酒店源, Date: None, Resolution: None, Response Time: 3626 ms
Name: CCTV-10, URL: http://110.53.218.182:9902udp://@238.0.0.1:8010$湖南酒店源, Date: None, Resolution: None, Response Time: 1405 ms
Name: CCTV-10, URL: http://110.53.218.182:9902/tsfile/live/0010_1.m3u8?key=txiptv&playlive=1&authid=0$湖南酒店源, Date: None, Resolution: None, Response Time: 1405 ms
Name: CCTV-10, URL: http://116.117.106.103:8096/tsfile/live/0010_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源, Date: None, Resolution: None, Response Time: 2958 ms
Name: CCTV-10, URL: http://110.7.131.40:9901/tsfile/live/0010_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源, Date: None, Resolution: None, Response Time: 4836 ms
Name: CCTV-10, URL: http://110.7.131.146:9901$订阅源, Date: None, Resolution: None, Response Time: 2562 ms
Name: CCTV-10, URL: http://110.7.131.4:9901/tsfile/live/0010_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源, Date: None, Resolution: None, Response Time: 4741 ms
Name: CCTV-10, URL: http://110.7.131.40:9901$订阅源, Date: None, Resolution: None, Response Time: 4836 ms
Name: CCTV-10, URL: http://110.7.131.146:9901/tsfile/live/0010_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源, Date: None, Resolution: None, Response Time: 2562 ms
Name: CCTV-10, URL: http://110.7.131.4:9901$订阅源, Date: None, Resolution: None, Response Time: 4741 ms
Name: CCTV-10, URL: http://110.7.131.193:9901/tsfile/live/0010_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源, Date: None, Resolution: None, Response Time: 4387 ms
Name: CCTV-10, URL: http://110.7.131.193:9901$订阅源, Date: None, Resolution: None, Response Time: 4387 ms
Name: CCTV-10, URL: http://112.27.145.212:9901$订阅源, Date: None, Resolution: None, Response Time: 442 ms
Name: CCTV-10, URL: http://182.91.124.224:9901/tsfile/live/1046_1.m3u8?key=txiptv&playlive=0&authid=0$订阅源, Date: None, Resolution: None, Response Time: 2842 ms
Name: CCTV-11, URL: http://111.61.236.247:9081/hls/11/index.m3u8$订阅源, Date: None, Resolution: None, Response Time: 679 ms
Name: CCTV-11, URL: http://111.31.22.5/cache.ott.fifalive.itv.cmvideo.cn/000000001000/5000000011000031106/1.m3u8?channel-id=bestzb&Contentid=5000000011000031106&livemode=1&stbId=3$订阅源, Date: None, Resolution: None, Response Time: 480 ms
Name: CCTV-11, URL: http://gslbserv.itv.cmvideo.cn/1000000005000265011/1.m3u8?channel-id=ystenlive&Contentid=1000000005000265011&livemode=1&stbId=3$订阅源, Date: None, Resolution: None, Response Time: 535 ms
Name: CCTV-11, URL: http://111.31.22.5/cache.ott.fifalive.itv.cmvideo.cn/000000001000/1000000005000265011/index.m3u8?channel-id=ystenlive&Contentid=1000000005000265011&livemode=1&stbId=no$订阅源, Date: None, Resolution: None, Response Time: 480 ms
Name: CCTV-11, URL: http://111.31.22.5/cache.ott.fifalive.itv.cmvideo.cn/000000001000//1.m3u8?channel-id=ystenlive&Contentid=1000000005000265011&livemode=1&stbId=3$订阅源, Date: None, Resolution: None, Response Time: 480 ms
Name: CCTV-11, URL: http://121.33.239.242:9901/tsfile/live/0011_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 1042 ms
Name: CCTV-11, URL: http://116.9.204.242:9901/tsfile/live/0011_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 1117 ms
Name: CCTV-11, URL: https://api.olelive.com/dis/live/CCTV11HD/hls.m3u8$订阅源, Date: None, Resolution: 1920x1080, Response Time: 125 ms
Name: CCTV-11, URL: http://36.156.94.111/cucc-livod.ks-cdn.gitv.tv/gitv_live/G_CCTV-11-HQ/G_CCTV-11-HQ.m3u8$订阅源, Date: None, Resolution: None, Response Time: 448 ms
Name: CCTV-11, URL: http://111.31.22.5/cache.ott.fifalive.itv.cmvideo.cn/000000001000/5000000011000031106/index.m3u8?channel-id=bestzb&Contentid=5000000011000031106&livemode=1&stbId=no$订阅源, Date: None, Resolution: None, Response Time: 480 ms
Name: CCTV-11, URL: http://dl.wifi942.com:66/jsyd/jsyd.php?id=G_CCTV-11-HQ$订阅源, Date: None, Resolution: None, Response Time: 520 ms
Name: CCTV-11, URL: http://120.76.248.139/live/bfgd/4200000130.m3u8$订阅源, Date: None, Resolution: None, Response Time: 547 ms
Name: CCTV-11, URL: http://61.138.128.226:19901/tsfile/live/0011_2.m3u8$订阅源, Date: None, Resolution: None, Response Time: 456 ms
Name: CCTV-11, URL: http://58.19.43.46:9901/tsfile/live/1030_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 411 ms
Name: CCTV-11, URL: http://116.9.204.242:9901/tsfile/live/0011_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源, Date: None, Resolution: None, Response Time: 1117 ms
Name: CCTV-11, URL: http://121.19.134.222:808/tsfile/live/0011_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源, Date: None, Resolution: None, Response Time: 440 ms
Name: CCTV-11, URL: http://61.136.172.236:9901/tsfile/live/0011_1.m3u8?key=txiptv&playlive=1&authid=0$湖北酒店源, Date: None, Resolution: None, Response Time: 522 ms
Name: CCTV-11, URL: http://120.234.5.29:6000/udp/239.21.0.35:3480$订阅源, Date: None, Resolution: None, Response Time: 3703 ms
Name: CCTV-11, URL: http://z.b.bkpcp.top/m.php?id=cctv11$订阅源, Date: None, Resolution: 1920x1080, Response Time: 125 ms
Name: CCTV-11, URL: http://211.101.234.24:866/aishang/migu.php/migu.php?id=cctv11$订阅源, Date: None, Resolution: 854x480, Response Time: 125 ms
Name: CCTV-11, URL: http://goo.bkpcp.top/mg/cctv11$订阅源, Date: None, Resolution: 1920x1080, Response Time: 125 ms
Name: CCTV-11, URL: http://116.117.106.117:8096/tsfile/live/0011_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源, Date: None, Resolution: None, Response Time: 3963 ms
Name: CCTV-11, URL: http://116.128.242.83:9901/tsfile/live/0012_1.m3u8?key=txiptv&playlive=1&authid=0$北京酒店源, Date: None, Resolution: None, Response Time: 3626 ms
Name: CCTV-11, URL: http://110.53.218.182:9902/tsfile/live/0011_1.m3u8?key=txiptv&playlive=1&authid=0$湖南酒店源, Date: None, Resolution: None, Response Time: 1405 ms
Name: CCTV-11, URL: http://110.53.218.182:9902udp://@238.0.0.1:8011$湖南酒店源, Date: None, Resolution: None, Response Time: 1405 ms
Name: CCTV-11, URL: http://116.117.106.103:8096/tsfile/live/0011_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源, Date: None, Resolution: None, Response Time: 2958 ms
Name: CCTV-11, URL: http://110.7.131.146:9901$订阅源, Date: None, Resolution: None, Response Time: 2562 ms
Name: CCTV-11, URL: http://110.7.131.193:9901/tsfile/live/0011_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源, Date: None, Resolution: None, Response Time: 4387 ms
Name: CCTV-11, URL: http://110.7.131.40:9901/tsfile/live/0011_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源, Date: None, Resolution: None, Response Time: 4836 ms
Name: CCTV-11, URL: http://110.7.131.146:9901/tsfile/live/0011_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源, Date: None, Resolution: None, Response Time: 2562 ms
Name: CCTV-11, URL: http://110.7.131.40:9901$订阅源, Date: None, Resolution: None, Response Time: 4836 ms
Name: CCTV-11, URL: http://110.7.131.4:9901$订阅源, Date: None, Resolution: None, Response Time: 4741 ms
Name: CCTV-11, URL: http://110.7.131.4:9901/tsfile/live/0011_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源, Date: None, Resolution: None, Response Time: 4741 ms
Name: CCTV-11, URL: http://110.7.131.193:9901$订阅源, Date: None, Resolution: None, Response Time: 4387 ms
Name: CCTV-11, URL: http://112.27.145.212:9901$订阅源, Date: None, Resolution: None, Response Time: 442 ms
Name: CCTV-11, URL: http://182.91.124.224:9901/tsfile/live/1047_1.m3u8?key=txiptv&playlive=0&authid=0$订阅源, Date: None, Resolution: None, Response Time: 2842 ms
Name: CCTV-12, URL: http://gslbserv.itv.cmvideo.cn/1000000005000265012/1.m3u8?channel-id=ystenlive&Contentid=1000000005000265012&livemode=1&stbId=3$订阅源, Date: None, Resolution: None, Response Time: 535 ms
Name: CCTV-12, URL: http://111.31.22.5/cache.ott.fifalive.itv.cmvideo.cn/000000001000//1.m3u8?channel-id=ystenlive&Contentid=1000000001000032494&livemode=1&stbId=3$订阅源, Date: None, Resolution: None, Response Time: 480 ms
Name: CCTV-12, URL: http://111.31.22.5/cache.ott.fifalive.itv.cmvideo.cn/000000001000/1000000005000265012/index.m3u8?channel-id=ystenlive&Contentid=1000000005000265012&livemode=1&stbId=no$订阅源, Date: None, Resolution: None, Response Time: 480 ms
Name: CCTV-12, URL: http://111.31.22.5/cache.ott.fifalive.itv.cmvideo.cn/000000001000/6000000001000022586/1.m3u8?channel-id=wasusyt&Contentid=6000000001000022586&livemode=1&stbId=3$订阅源, Date: None, Resolution: None, Response Time: 480 ms
Name: CCTV-12, URL: http://121.33.239.242:9901/tsfile/live/0012_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 1042 ms
Name: CCTV-12, URL: http://116.9.204.242:9901/tsfile/live/0012_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 1117 ms
Name: CCTV-12, URL: http://36.156.94.111/cucc-livod.ks-cdn.gitv.tv/gitv_live/G_CCTV-12-HQ/G_CCTV-12-HQ.m3u8$订阅源, Date: None, Resolution: None, Response Time: 448 ms
Name: CCTV-12, URL: http://111.31.22.5/cache.ott.fifalive.itv.cmvideo.cn/000000001000/1000000001000032494/index.m3u8?channel-id=ystenlive&Contentid=1000000001000032494&livemode=1&stbId=no$订阅源, Date: None, Resolution: None, Response Time: 480 ms
Name: CCTV-12, URL: http://dl.wifi942.com:66/jsyd/jsyd.php?id=HD-8000k-1080P-cctv12$订阅源, Date: None, Resolution: None, Response Time: 520 ms
Name: CCTV-12, URL: http://120.76.248.139/live/bfgd/4200000131.m3u8$订阅源, Date: None, Resolution: None, Response Time: 547 ms
Name: CCTV-12, URL: http://61.138.128.226:19901/tsfile/live/0013_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 456 ms
Name: CCTV-12, URL: http://58.19.43.46:9901/tsfile/live/1031_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 411 ms
Name: CCTV-12, URL: http://61.138.128.226:19901/tsfile/live/0013_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源, Date: None, Resolution: None, Response Time: 456 ms
Name: CCTV-12, URL: http://116.9.204.242:9901/tsfile/live/0012_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源, Date: None, Resolution: None, Response Time: 1117 ms
Name: CCTV-12, URL: http://121.19.134.222:808/tsfile/live/0012_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源, Date: None, Resolution: None, Response Time: 440 ms
Name: CCTV-12, URL: http://61.136.172.236:9901/tsfile/live/0012_1.m3u8?key=txiptv&playlive=1&authid=0$湖北酒店源, Date: None, Resolution: None, Response Time: 522 ms
Name: CCTV-12, URL: http://goo.bkpcp.top/mg/cctv12$订阅源, Date: None, Resolution: 1920x1080, Response Time: 125 ms
Name: CCTV-12, URL: http://116.117.106.117:8096/tsfile/live/0012_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源, Date: None, Resolution: None, Response Time: 3963 ms
Name: CCTV-12, URL: http://116.128.242.83:9901/tsfile/live/0013_1.m3u8?key=txiptv&playlive=1&authid=0$北京酒店源, Date: None, Resolution: None, Response Time: 3626 ms
Name: CCTV-12, URL: http://110.53.218.182:9902/tsfile/live/0012_1.m3u8?key=txiptv&playlive=1&authid=0$湖南酒店源, Date: None, Resolution: None, Response Time: 1405 ms
Name: CCTV-12, URL: http://110.53.218.182:9902udp://@238.0.0.1:8012$湖南酒店源, Date: None, Resolution: None, Response Time: 1405 ms
Name: CCTV-12, URL: http://116.117.106.103:8096/tsfile/live/0012_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源, Date: None, Resolution: None, Response Time: 2958 ms
Name: CCTV-12, URL: http://110.7.131.193:9901/tsfile/live/0012_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源, Date: None, Resolution: None, Response Time: 4387 ms
Name: CCTV-12, URL: http://110.7.131.4:9901/tsfile/live/0012_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源, Date: None, Resolution: None, Response Time: 4741 ms
Name: CCTV-12, URL: http://110.7.131.231:9901/tsfile/live/0012_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源, Date: None, Resolution: None, Response Time: 2847 ms
Name: CCTV-12, URL: http://110.7.131.40:9901/tsfile/live/0012_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源, Date: None, Resolution: None, Response Time: 4836 ms
Name: CCTV-12, URL: http://110.7.131.146:9901/tsfile/live/0012_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源, Date: None, Resolution: None, Response Time: 2562 ms
Name: CCTV-12, URL: http://110.7.131.40:9901$订阅源, Date: None, Resolution: None, Response Time: 4836 ms
Name: CCTV-12, URL: http://110.7.131.4:9901$订阅源, Date: None, Resolution: None, Response Time: 4741 ms
Name: CCTV-12, URL: http://110.7.131.193:9901$订阅源, Date: None, Resolution: None, Response Time: 4387 ms
Name: CCTV-12, URL: http://112.27.145.212:9901$订阅源, Date: None, Resolution: None, Response Time: 442 ms
Name: CCTV-12, URL: http://110.7.131.146:9901$订阅源, Date: None, Resolution: None, Response Time: 2562 ms
Name: CCTV-12, URL: http://182.91.124.224:9901/tsfile/live/1048_1.m3u8?key=txiptv&playlive=0&authid=0$订阅源, Date: None, Resolution: None, Response Time: 2842 ms
Name: CCTV-13, URL: http://111.31.22.5/cache.ott.fifalive.itv.cmvideo.cn/000000001000//1.m3u8?channel-id=bestzb&Contentid=5000000011000031108&livemode=1&stbId=3$订阅源, Date: None, Resolution: None, Response Time: 480 ms
Name: CCTV-13, URL: http://111.31.22.5/cache.ott.fifalive.itv.cmvideo.cn/000000001000/5000000011000031108/index.m3u8?channel-id=bestzb&Contentid=5000000011000031108&livemode=1&stbId=no$订阅源, Date: None, Resolution: None, Response Time: 480 ms
Name: CCTV-13, URL: http://111.31.22.5/cache.ott.fifalive.itv.cmvideo.cn/000000001000/5000000005000001827/1.m3u8?channel-id=bestzb&Contentid=5000000005000001827&livemode=1&stbId=3$订阅源, Date: None, Resolution: None, Response Time: 480 ms
Name: CCTV-13, URL: http://gslbserv.itv.cmvideo.cn/1000000002000021303/1.m3u8?channel-id=ystenlive&Contentid=1000000002000021303&livemode=1&stbId=3$订阅源, Date: None, Resolution: None, Response Time: 535 ms
Name: CCTV-13, URL: http://121.33.239.242:9901/tsfile/live/0013_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 1042 ms
Name: CCTV-13, URL: http://116.9.204.242:9901/tsfile/live/0013_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 1117 ms
Name: CCTV-13, URL: http://36.156.94.111/cucc-livod.ks-cdn.gitv.tv/gitv_live/G_CCTV-13-HQ/G_CCTV-13-HQ.m3u8$订阅源, Date: None, Resolution: None, Response Time: 448 ms
Name: CCTV-13, URL: https://live-play.cctvnews.cctv.com/cctv/merge_cctv13.m3u8$订阅源, Date: None, Resolution: None, Response Time: 66 ms
Name: CCTV-13, URL: http://dl.wifi942.com:66/jsyd/jsyd.php?id=G_CCTV-13-HQ$订阅源, Date: None, Resolution: None, Response Time: 520 ms
Name: CCTV-13, URL: http://61.138.128.226:19901/tsfile/live/0013_2.m3u8$订阅源, Date: None, Resolution: None, Response Time: 456 ms
Name: CCTV-13, URL: http://58.19.43.46:9901/tsfile/live/1032_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 411 ms
Name: CCTV-13, URL: http://61.138.128.226:19901/tsfile/live/0013_2.m3u8?key=txiptv&playlive=1&authid=0$订阅源, Date: None, Resolution: None, Response Time: 456 ms
Name: CCTV-13, URL: http://116.9.204.242:9901/tsfile/live/0013_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源, Date: None, Resolution: None, Response Time: 1117 ms
Name: CCTV-13, URL: http://61.136.172.236:9901/tsfile/live/0013_1.m3u8?key=txiptv&playlive=1&authid=0$湖北酒店源, Date: None, Resolution: None, Response Time: 522 ms
Name: CCTV-13, URL: http://120.234.5.29:6000/udp/239.21.0.88:3692$订阅源, Date: None, Resolution: None, Response Time: 3703 ms
Name: CCTV-13, URL: http://123.138.22.30:9901/tsfile/live/0013_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源, Date: None, Resolution: None, Response Time: 2688 ms
Name: CCTV-13, URL: http://116.117.106.117:8096/tsfile/live/0013_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源, Date: None, Resolution: None, Response Time: 3963 ms
Name: CCTV-13, URL: http://goo.bkpcp.top/mg/cctv13$订阅源, Date: None, Resolution: 1920x1080, Response Time: 125 ms
Name: CCTV-13, URL: http://116.128.242.83:9901/tsfile/live/0014_1.m3u8?key=txiptv&playlive=1&authid=0$北京酒店源, Date: None, Resolution: None, Response Time: 3626 ms
Name: CCTV-13, URL: http://110.53.218.182:9902udp://@238.0.0.1:8013$湖南酒店源, Date: None, Resolution: None, Response Time: 1405 ms
Name: CCTV-13, URL: http://110.53.218.182:9902/tsfile/live/0013_1.m3u8?key=txiptv&playlive=1&authid=0$湖南酒店源, Date: None, Resolution: None, Response Time: 1405 ms
Name: CCTV-13, URL: http://116.117.106.103:8096/tsfile/live/0013_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源, Date: None, Resolution: None, Response Time: 2958 ms
Name: CCTV-13, URL: http://110.7.131.231:9901/tsfile/live/0013_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源, Date: None, Resolution: None, Response Time: 2847 ms
Name: CCTV-13, URL: http://110.7.131.231:9901$订阅源, Date: None, Resolution: None, Response Time: 2847 ms
Name: CCTV-13, URL: http://110.7.131.4:9901/tsfile/live/0013_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源, Date: None, Resolution: None, Response Time: 4741 ms
Name: CCTV-13, URL: http://110.7.131.40:9901/tsfile/live/0013_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源, Date: None, Resolution: None, Response Time: 4836 ms
Name: CCTV-13, URL: http://110.7.131.193:9901/tsfile/live/0013_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源, Date: None, Resolution: None, Response Time: 4387 ms
Name: CCTV-13, URL: http://110.7.131.146:9901/tsfile/live/0013_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源, Date: None, Resolution: None, Response Time: 2562 ms
Name: CCTV-13, URL: http://110.7.131.40:9901$订阅源, Date: None, Resolution: None, Response Time: 4836 ms
Name: CCTV-13, URL: http://110.7.131.4:9901$订阅源, Date: None, Resolution: None, Response Time: 4741 ms
Name: CCTV-13, URL: http://110.7.131.193:9901$订阅源, Date: None, Resolution: None, Response Time: 4387 ms
Name: CCTV-13, URL: http://112.27.145.212:9901$订阅源, Date: None, Resolution: None, Response Time: 442 ms
Name: CCTV-13, URL: http://110.7.131.146:9901$订阅源, Date: None, Resolution: None, Response Time: 2562 ms
Name: CCTV-13, URL: http://182.91.124.224:9901/tsfile/live/1049_1.m3u8?key=txiptv&playlive=0&authid=0$订阅源, Date: None, Resolution: None, Response Time: 2842 ms
Name: CCTV-14, URL: http://61.138.128.226:19901/tsfile/live/0015_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源, Date: None, Resolution: None, Response Time: 456 ms
Name: CCTV-14, URL: http://111.31.22.5/cache.ott.fifalive.itv.cmvideo.cn/000000001000/1000000005000265013/index.m3u8?channel-id=ystenlive&Contentid=1000000005000265013&livemode=1&stbId=no$订阅源, Date: None, Resolution: None, Response Time: 480 ms
Name: CCTV-14, URL: http://111.31.22.5/cache.ott.fifalive.itv.cmvideo.cn/000000001000/6000000001000013647/1.m3u8?channel-id=wasusyt&Contentid=6000000001000013647&livemode=1&stbId=3$订阅源, Date: None, Resolution: None, Response Time: 480 ms
Name: CCTV-14, URL: http://gslbserv.itv.cmvideo.cn/1000000005000265013/1.m3u8?channel-id=ystenlive&Contentid=1000000005000265013&livemode=1&stbId=3$订阅源, Date: None, Resolution: None, Response Time: 535 ms
Name: CCTV-14, URL: http://111.31.22.5/cache.ott.fifalive.itv.cmvideo.cn/000000001000//1.m3u8?channel-id=ystenlive&Contentid=1000000001000008170&livemode=1&stbId=3$订阅源, Date: None, Resolution: None, Response Time: 480 ms
Name: CCTV-14, URL: http://116.9.204.242:9901/tsfile/live/0014_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 1117 ms
Name: CCTV-14, URL: http://121.33.239.242:9901/tsfile/live/0014_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 1042 ms
Name: CCTV-14, URL: https://api.olelive.com/dis/live/CCTV14HD/hls.m3u8$订阅源, Date: None, Resolution: 1920x1080, Response Time: 125 ms
